,business_id,review_id,stars,user_id
11067,v6ajbFso0FH-6M6qbd4Jqw,0Sru3bvDnw3hXaYv-P_DIw,5,th06PWWxRHbkNarG5eaGWw
11068,xkGquJpL_-nAg-ZDaVHjPA,dmMzCORzia4N4rewFFBsdA,2,DFih6Bhiw6_slNN5z39c4g
11069,Ku6IULgzx_VxZLYUeqRCgQ,QByj6FRpjIhWqVkkHBiNSQ,5,j6t4uhG7igBQ3XkkaDXhdg
11070,t-o_Sraneime4DDhWrQRBA,T8d282q27VRHW7hhZxcqag,4,nyBZIcU65KGafaFHBK7tlw
11071,VyjyHoBg3KC5BSFRlD0ZPQ,nYLl0nYufY990BqOmHyWLA,4,nyBZIcU65KGafaFHBK7tlw
11072,ajoqEHnCZTD8-8GqGLq9-Q,tDPkJp_pRa8lCejzVfnlyQ,3,nyBZIcU65KGafaFHBK7tlw
11073,FaHADZARwnY4yvlvpnsfGA,IC5Kd4-6HrI0Fk1ZbsAv2g,4,nzdDOKtOAdHChtpdxyV6_w
11074,Ql5npMMRWKurN99tgA-g5w,WzoXwHEGR3P0A22z1TsOqA,4,imA_e13lPiz7CmGQDBlxwg
11075,z8IqSTeLJFgMBnjOwTE1TQ,5zGMvTaXl9Dlejew4HRMEg,4,oITw9Y576V-Rxli65a8uPA
11076,Vmc-TwfL5elOla0ziaT5sg,IVnwUcrEmz9PmbiTvyoFig,5,BpfRyDjmjTMwKU2AplBcVA
11077,O6-BlCviQBIEcGW4ll6ZsQ,RKpDTPMwhL9xd48H7a4_nA,1,PaVADoa2EsGsJB24TO3EsQ
11078,-hsFN8VQvH26M0WZ3k1Wtg,TtbokzVvT1H9NcQQS0FunA,1,te9XSkAGVX-czwwURgMTIg
11079,TpOAC_4o5x_0thG0JeF_AA,Av2DKNWR-Ywadlf2HBUXIw,5,ZuFdMRa9PqJ9ZE7MpueXKg
11080,3MJ1rPjbdUGCDCy8o41cxQ,NCibeQlgMcwmIHvMPwvpXw,5,0UeuEY7HHOLfEBbjdLzZBQ
11081,6Ct57qgmXwOnzfSZoUGh0Q,1L5uyjaRkF6tTj2yzqDUUA,2,eJhnLbuuXeDd_J-NEqabXA
11082,Wdz6G6q7WeTaJ8m-YtsSdg,e-kC9jDLhi6G9NiioXO6gQ,1,_joLUDPC7DGO_wFvcrpg4w
11083,tOv62So3XRgG39S7iBhTeA,PCDCsUIQvHqoz5IkDYQjEw,5,ooLW7h-WQXyyWg3cYe3GzQ
11084,S1dTkm84MHmGbOuBF7PhwA,4Pg8nI-DnSDer6mrAIsjqA,4,GVVCm-at0AGuz7PpoL6GWQ
11085,K7c6iEsJA55W32LqTKT7bw,zX-WksHqXwCZrd2NaqzuXw,1,MMWGl-NLKnz1Q43n9qPIZw
11086,uGupeWqih0yIcCg8anM1PA,1Sn_iC16qJP9Fg0KATe-cg,4,wLRP1iW4aA1diW3Uvt2pGQ
11087,EUztRNyUC2VqyeoQRrPpAA,Ky4nrFRJXElSOxOqwVXwjg,3,wLRP1iW4aA1diW3Uvt2pGQ
11088,FaHADZARwnY4yvlvpnsfGA,3vOo-I3fRjcjuFJsr9ow0w,3,wLRP1iW4aA1diW3Uvt2pGQ
11089,a8hrALyBdKVu2OAQhJju_A,1xyJCtPp9QPf9k5DvvKSdw,2,wLRP1iW4aA1diW3Uvt2pGQ
11090,Wxxvi3LZbHNIDwJ-ZimtnA,HMj37OcbXCQYGa7hJ-DPcw,4,wLRP1iW4aA1diW3Uvt2pGQ
11091,eAc9Vd6loOgRQolMXQt6FA,fkEFbBoKs8Z9fpgFyzfJew,5,9zXQMWdB6800fbjZpETbQA
11092,-g7Gj0FfctLeKHNfToNI5A,xP1nxy3i7oq3yPnKm4T94Q,5,9zXQMWdB6800fbjZpETbQA
11093,WvybaXRWYYEdZ_J_6Tvskw,rIklbO_wjbplh-viQr5crw,3,tdE3__i2otI_nL3M3sy0MQ
11094,u_vPjx925UPEG9DFOAAvFQ,UuZ-HzqyeNOfRlgdhERd9w,4,WeealND6MDkhgUvPJnTjcw
11095,tpGXuR5HYhzpCYtzqkxGCA,uHGNBKRpiqwlzT6518DdMA,5,m1mXf2Kphvb64M0tXJyUsQ
11096,05USFUs4dX8LG6DCY2GNAA,Mvh4cPra_V0Bk3gUd8S9rQ,5,m1mXf2Kphvb64M0tXJyUsQ
11097,u6Eo7MaNpQgAuVAOAN2xiQ,bActas85gIQsi6XGUn2KTg,1,Af2xD16WLtMyBY31XH1MAw
11098,uGupeWqih0yIcCg8anM1PA,KYMfSJtvgLmPwbfd2sGevw,5,-WdMmmWVU5TZ9bfy0Cg3Ng
11099,PL_kv7YO7ZwbDAm9R_ronQ,tyZ3SGI06yEoD6cCn2sKsQ,5,-WdMmmWVU5TZ9bfy0Cg3Ng
11100,DmdtVBgXWk285nAUWXfvvw,UUKBJHrIGRX3Cf7CCrpqqQ,4,-WdMmmWVU5TZ9bfy0Cg3Ng
11101,eStn1HCGNcKiLXc0pfvZxg,8ompfDP3nA7RJrAFheM5YQ,5,m7cpJnfbnTJAZQ8jLNXTYQ
11102,5iSmZO0SrKU6EoXK_1M8Kw,jY4IBu6cmlXQpmFRsmIPNQ,5,m7cpJnfbnTJAZQ8jLNXTYQ
11103,kOvpXfnBkbo9JquMl2N4Ww,jub6P9m2xBdhWrz1MGJp3w,1,8Q9PKqyhKq5-wTvLhp-RZQ
11104,TTDMJetAQKfxVzKZy4Z_2Q,UpLjiai8176HLT2gzw-gaQ,1,HSMieKxZb0BlwdLWu5Kmjw
11105,bs0lhf-5_ZSzd9zD62gIHw,O1SRrZySRokFjldWBU_e6w,3,jOBRMoOtFULuBfLj2Nvn3Q
11106,DfgZlNgKwBvCpA_0alumXw,w99gzzhCNx6VVt3zrrnOpA,5,jOBRMoOtFULuBfLj2Nvn3Q
11107,Wxxvi3LZbHNIDwJ-ZimtnA,Es5Z3tdvy9Em3pPImZsQ8g,4,jOBRMoOtFULuBfLj2Nvn3Q
11108,fdkJsDiy27e4Ragp27MMhg,D0QRjogr3D1nC5lEGBmc4g,5,eA8WqJj_15lWURDwE6DsKQ
11109,DncyhhT6-T-_g961pbEftA,4bBhECnsJ6NxGQ4ZJoxsqw,5,eA8WqJj_15lWURDwE6DsKQ
11110,5iSmZO0SrKU6EoXK_1M8Kw,VUDXAVtTzH1l67KLA6y_KQ,1,rlhVejmbyJiTj6MObxw7Fw
11111,Nip4TJZjarrZv2lrPA0YBw,R0EQ-8UEk3FhATR1fkgoyw,5,rrd9uIDUf4YxSr-1Vj010w
11112,G_8JsCpGkB25wIYsE4eVHw,LnUrf2FhY2iYxLKqhcq_eg,4,4RLUZ-EMYTDxmJG0jIhINg
11113,_53xaIkIQKOa_-v0WV7YCA,qzfrXJHJc4IeSpSqakKTBQ,5,xaBmGt_CWb23xRDymNhpBw
11114,VyjyHoBg3KC5BSFRlD0ZPQ,J4yCjHuEHqMXdP53JDhXzw,5,4wJ99EHU4DotrNeWA2GjQw
11115,El4FC8jcawUVgw_0EIcbaQ,kA5Q0c_E1uzwD0HkvVzUsw,2,xqbqkc6EpnltNgmHwQyzOQ
11116,hrhtWc8UcoZqYr2d7YPgEA,jCzz7dHP8b3DkzLAhupOkA,4,XAWO5aDTxo-LTE4jVdBdVg
11117,2NsEac9xCBI05bo5l4yI7Q,0eegwNMLeSJ1WLLuGUds1Q,5,uoI4N-CPY_MKlUbx88IFzw
11118,_ZfjpSEO5ntk-1hbnwCR4g,qgLNflJnmMG6rn6MtJcXjA,4,aoCX6FnGcFEliOZbCO4qHA
11119,u_vPjx925UPEG9DFOAAvFQ,KygoEkMPs05FR4-uft8zwQ,4,tAzxarYp5Or6euubAFCHbg
11120,X515oqh1pPblC-W9dnyshw,AYU3qXR6BCKF8N1_Aj2o_Q,2,1SEvCuJi70Wuf_P5rbvWvg
11121,1QlPD5kYn3Yb-yDpuVa4bg,4-uoHWst6NtYXnB5dbEInQ,3,gMkbS06queudmgrzQLjHkg
11122,ii8sAGBexBOJoYRFafF9XQ,mdCmSssHDMoQMGn9rMb6Aw,3,gMkbS06queudmgrzQLjHkg
11123,rcccYhFcEBa8Tvkkf-zyhA,5O6uAZxVaXwCmVVR6fctzQ,5,3Pw0FsYTEcq8912bKMSxOg
11124,e0CTLPxTnFEQSqQ1FJUqog,sfiXjXVGBvKCfyUiTkcJCg,1,XG6XLvSmCmLMNDMPQvdfMA
11125,h7qy4-H2qQ8ZOyfeHC63sA,HWvV_g1p_X_teju82rlFag,5,OzCmSn5pWFisnXuECyrjJQ
11126,eAc9Vd6loOgRQolMXQt6FA,dm3bbLOcMmG2D-M2Hw8J3A,3,Em4GLbL7QS-Kd4zWF5L2jQ
11127,E74g5nmRJj9LQS1uyKmq8A,sHs3dlCB7Q8SCGw6Jkp-SQ,5,4FPacjl9sTaJrjFWu1eP0A
11128,VY-1nLMHL7gabfrxjMDiHg,-KYX4LkpUBtiRJpZWKtsAg,4,Mx-GKKSX4E1jrfqcDVz6XQ
11129,ZynSNEGuPvGCj3eYIaLPlQ,7MHVYHMcLWLKAia_hN48dg,5,WMMI5Q4Rmm1Rqdu0jOvyhQ
11130,jEt8ed_Z2cJaBNpLG1sfsw,1GMEgxQBDoZMPfynxJ44ZQ,4,eA8WqJj_15lWURDwE6DsKQ
11131,ffvCXQl7c-S5fxl_4nJJ2g,N-lO3E81RRyA7WyUBkVoBA,2,eA8WqJj_15lWURDwE6DsKQ
11132,6Q7-wkCPc1KF75jZLOTcMw,-yN9oHURIuo9J26Dw1VwAw,1,KNifQpYmQnU6hIJu5bDaCA
11133,xtYiHTmunjfCN2sUaQxBjA,2VuzU1gB0JHXM4s9yLHxfg,1,o1u2t7jTQhWR-N2ERHhXqA
11134,BIBWGO_r_1znnlmLbp4Nxg,foAUyrDM0Zyf0M3GBUZPxQ,1,o1u2t7jTQhWR-N2ERHhXqA
11135,JmI9nslLD7KZqRr__Bg6NQ,t8fbbEa0gIXkuSmJG8jEeg,3,WMMI5Q4Rmm1Rqdu0jOvyhQ
11136,XCSQ3acIY2wFGz-MzVOt3A,tXBIgc9x1RPo72bav-PH8w,5,WMMI5Q4Rmm1Rqdu0jOvyhQ
11137,E63zRrTSBYU4nO3Mdphm8w,0lojNxe8ZOobu4BIKzI3Ww,4,_XlJ2nPvhIORWbcMN-uokQ
11138,DfgZlNgKwBvCpA_0alumXw,yK5fPF8_Itp4yufDm3ux9Q,1,skJ7wwr1P_zN9EjxSC7VEw
11139,OotqWIuPJcRC3iXA7v5xwg,H_IrZgln3WpB_DvNDtAx0Q,1,lVBeoGsaTTbqq18cKpKmNw
11140,IMBKOwYus-L_2dDfMvyxrQ,RXypPhAxKHQIKkoZX_28cQ,1,xk_oMFHJVxzEzZQ-a1aAiw
11141,Ynjc9q4JH-42tuSM7GFDWw,_K951wtzRakORXrQaQ7TiQ,1,hcJL4vqxao8oXeizD2r6mg
11142,t5iiAlyeebxRF6N-ej5x_g,mHo7hmpH3L1-rUZbKv-mBQ,4,ATJcFOXvfPCtDwzND4y9mw
11143,BLIJ-p5wYuAhw6Pp6mh6mw,9VvaJxPwbzYSEiTZolHzZQ,4,0-9YVzOkL51P7rtlaLBp9g
11144,Ycn-l-X6joxbVQzgxjXpRQ,iRMo2QOUuYRpR7bTt6NegQ,5,0-9YVzOkL51P7rtlaLBp9g
11145,g83WbX_recywc4DEIZ-xug,rcr6PEQn8xwj6Eh51P2Qyg,5,0-9YVzOkL51P7rtlaLBp9g
11146,vchjO0Vs5FwW2tpFnCimqg,2u_TQ0WRrbyXhmXSi1m7Jg,2,QPoPQYF505urXlLwxXZUgg
11147,xerBarrLxpO4T0eoADrcIg,1cls3o3FlWBuhMcAyqYFiA,3,IzW8LXC0p6FGj6S70a4fJQ
11148,nCcgzTaajDGgrZpFZaq8Ug,Xb5euWe73X_KqoSrOSmYcw,1,c3ay_uQCWuS8wEDp7CtE7w
11149,EkcvKpMSuaH_dbBgZ4TC3g,VPPTmzy0k6xZgryIvmbX1A,5,yD5-mkNct0lmbToUmKHPfA
11150,quiMxKxKiA67WG-TIaAmhw,a3zv8kkd19K_cf7P8T56kQ,4,yD5-mkNct0lmbToUmKHPfA
11151,TJm8USoFs2VrmJchPLlGZg,lSbEnec5EqhvHCsTGKAeig,5,yD5-mkNct0lmbToUmKHPfA
11152,AV6weBrZFFBfRGCbcRGO4g,SA8OeSgI41aGwxutIcK9Ww,2,vSt6Q9FJjMNOfNEIVElqJA
11153,ZJdi1r1VpJ5SSLomRO_33w,ioI2Oju1bk982NtACTNtCg,3,yWkEB8OrVjr6xASV59AM3g
11154,f8IMQgRwo-8GP372MElDGQ,BRH_U10C2gxOrz5HzLjgJQ,5,PDWeWb70iHpP7ElERlXGFA
11155,PL_kv7YO7ZwbDAm9R_ronQ,AjFWmcrdIydqJsnSxaA48g,5,DzTPVePHNBSM2h_nkIA5dA
11156,0UlMUHtEDgDMkycBQpoAew,8HEFVW0ogquuOk6QrT6ISQ,2,NXHKDay5JYfBLULlxdFV5Q
11157,2Nrn5iCKKFbUPDpQXrnIsw,GWbmKwXiySjPTaLqAiO6BA,5,NXHKDay5JYfBLULlxdFV5Q
11158,s_466owgNXqmQRuSluHHEQ,xinyCHyK63Ee5ujOS9fcSQ,4,mgtjGHTZlnDa11YuyqEy1w
11159,zNJL_FKlQey0B9LuoHT3Hw,E3-d0u7gT8QGFoG6PF216w,5,IC69Wt2hqfhPa8cOmSULUQ
11160,CpCItQDOA8cHI9jDMJ8AUg,P55iwpACSPH_2GU-Zd9wMQ,1,iidIwkqHSQBZp0Mno4oYsA
11161,pGLI8cMlay44bxYYjb4yIQ,8-D0OMvMXicqm_2QKl7jRw,4,WMMI5Q4Rmm1Rqdu0jOvyhQ
11162,aXEjWEhb0LT13WKgD4ixYQ,5PzAv4p-TlY43DE6XSIf7g,3,WMMI5Q4Rmm1Rqdu0jOvyhQ
11163,jKmAswXvFVRHN4VP-88zOA,2F_yK-xq-_VNvWzvDO5Udw,5,oXWBXVyT-5QurIE6QsG_cw
11164,PQ2BB00NrcD9rYvn84LhnQ,ewl_Tdg2WsJheevVhC_Baw,1,Lyi6ZjpLRwLVGhHPzJ8P1Q
11165,NY80DkkCfEl198JmwtO4pA,KTL3SB2Zs4KXxltG96zykg,1,9FJck0yJY9DUQFKflS1H1A
11166,5ffLjQh0OrZf8THByUm7IA,_Xha_ai9K2vGUa5GegPKhg,3,Za0xf57VzjALNwZePFvDlg
11167,4iB4J5fxd8tbYklDAnaD5g,Nkivaz_t4tQItDnysU7J7Q,5,artVP-e33DKAGpKquCQTAg
11168,4GXII-GU7S0ZyU6ElkhscQ,WGg4sL-ik1Q0XP8-MT0jug,5,5YzVTOMfKGErxDZFL-7p7Q
11169,y_3IkHGoSkZlAqdkrMG-1w,-E-G1PrPRRWak3ZnnljVdQ,1,BZsLwyI_mCp_MwkYMaXwNA
11170,t-o_Sraneime4DDhWrQRBA,ecQoCg1sYSfaYb3WVF4NDA,5,G-6ufTQ1O7eg6-mU5qXW6Q
11171,jeVA5jD1hvloJLA1xPbocA,x9RAZ7JuIOWZ-AK9p1uUYg,4,aV1j0sNVUKrNdXi0SQ-GCg
11172,6Ct57qgmXwOnzfSZoUGh0Q,hxVueCObs826Eim1Eb99lQ,1,vFS5VUIP25BrHUaXAyT_qg
11173,5BDT70012VRT6VfiGQx28g,GBsd9a22fyBr7u_T4oyiVA,1,LSeO22qVZVUSx97xFaEYfQ
11174,sT93aHmKS7Wh2Wj4T6vduQ,TcxzQGJ25ZRwhsIKbT-4Tw,1,J0eF3xs3trEkm1K10N5ngQ
11175,Q0fcX_1wvdmffqEPa246rg,zjuNIP2vCXBOeDkmJPUgLA,4,fcnaLf9n35xD9mQjJ773ug
11176,SMPbvZLSMMb7KU76YNYMGg,KBIthAI4JUREyUunqkRc6A,1,fcnaLf9n35xD9mQjJ773ug
11177,Z1XXRz6n1XGauj88W2LL_w,QDWnkoLu1tquAYMrBOS9bg,5,cMW1HsxzAN0cFTffAS6hOQ
11178,-hsFN8VQvH26M0WZ3k1Wtg,L3vsUeNY21xgBtz1zOFOHw,2,Zw6JKbr3IqfjIHwO9LlHJg
11179,WYw3Uf56DT5IwpaLNnCH5Q,ZzfvkVX8X1zf2mkqTp3p9g,5,Zw6JKbr3IqfjIHwO9LlHJg
11180,Az_60nNuh1FH8Ds8oasZjw,cTMKrBfWuIazOv1-cAA8sA,4,Qb7sUWJpQODZ3kxFAhVYiQ
11181,5FVEiGzKdJ-rVWewKYpyyQ,NNozwpVJJ5XBTTadONKtxw,5,Qb7sUWJpQODZ3kxFAhVYiQ
11182,ebTvBxSStI9Vf5Tpux_X3Q,utkwTjXv2PDz83FKZwajyw,1,aC9kHTyBV3B4eZzfqbm0ig
11183,srBBM1JiO9wo1OAHieBu-w,s7ymyvv9hrkVBdkphp84Jw,4,frthTngbBHgSdk4j85HmEQ
11184,QR0ohw7prXsfFXR2C6ETBg,Scb8qRrQPxGGYg8DsC3H8g,4,frthTngbBHgSdk4j85HmEQ
11185,5vtT3k3GKpiKSeLQSDs17w,wXoCCYCgu2F9Fx8U_X968Q,1,Zt6RPnRuG_LTEzEKwEUHCQ
11186,-kG0N8sBhBotMbu0KVSPaw,LsUZS6qA8mBCxzquFPfbDw,4,nToOGi8l_HVG3vhqqbjHaQ
11187,8rcrreoEVZkIgGn-64KGcA,s0MJJx3iwlg69GHILFGBZg,4,-N8nTmkHCtHgxeXTRbKEyg
11188,SMPbvZLSMMb7KU76YNYMGg,lPv5e-Iq1opsDpKYBPa7dQ,5,TkywcJwQFsnS-aV8QAnTzg
11189,KgIsFGQUA0p_tmzE0I6IQQ,F4IISrKYHq5RO1wAR_W_nQ,1,TlgY3P1d_9qnOA8Z9CaZLQ
11190,5zjdy6br4iTctHaADIRPKw,e-IIxNu3Yi3H8qwPr2c8Kg,5,5IvwY4doKIEesHITcUCaPQ
11191,8rcrreoEVZkIgGn-64KGcA,4hmfNyY14wkWJMz8uTF0jQ,3,okOV6LqE3bTy5ZIMVm3VOQ
11192,eZJu6MZRZZJWWzYB64gd8g,4nTy3vHE2QvbwMrIaVmchg,4,T_YbEoImkqbSvVOim_RMWg
11193,dc3uoAmNo5STqKV6mlD_aA,bW6JW2UaQHRmjNP224YyNA,3,DBzek7LTig3i3AZ5A9edEg
11194,FUhJLCocwgZEiVn1Wg1KSg,Bgx9oE5s9_2xbqrbY7t5bg,2,9-ZEcZUcDAikI2TKsW_tHQ
11195,wTco-GnoPRM3f1_rP0Wu-g,jJmnHB-GJVJ4wy3npu4aRQ,1,ShmmZrQH4Y2kmnZIfqZXgA
11196,VyjyHoBg3KC5BSFRlD0ZPQ,vZ-vQFijr93moDgKe6Y1xQ,1,eRsm2eaq0oKbkuhRt04MKg
11197,Wxxvi3LZbHNIDwJ-ZimtnA,w2y9l1SE3nBkSSRyCgZ0vg,5,tEz2DW_P9jMELdDNi16Lpg
11198,v_FSmMbFHbsJS8G-fqx6Sg,tMLVG9k18fwquEGR-U67rg,5,PUeFDxh-D8q-fZxQ3urEow
11199,Ubrk0bhmR3UKcz6RCx60Rw,kgN-IGo5Jhh0Uvl5JTlQKw,5,PUeFDxh-D8q-fZxQ3urEow
11200,o7AiTlyWUrBSzdz6oMHj5w,VRm9swbgpXQtY5DuaWjYHg,1,s2iq1lpdwrgHQ7P0kn5dxA
11201,Ycn-l-X6joxbVQzgxjXpRQ,tALRGFkKor4bYQMarFozAA,4,lYTs_eYPRTOrhIFn9xH5EA
11202,_ZfjpSEO5ntk-1hbnwCR4g,5WCg9GzQK9llw2QH2x8qBQ,1,lYTs_eYPRTOrhIFn9xH5EA
11203,g83WbX_recywc4DEIZ-xug,41jSZgU8qDb2gepUYPchyw,4,0Gv8jdscQf9PppWa7VkhnQ
11204,BLIJ-p5wYuAhw6Pp6mh6mw,MxwyjTrBTx7lu1KSZfGMjw,4,Arl6Mnwb5JrBaKXb9RUe5Q
11205,uGupeWqih0yIcCg8anM1PA,-plRqwhQXKgw8EXnyUbj9Q,3,LnlwXNTSlu6LnQWro4OT-Q
11206,nhIWy8eXayUvDzAz3Ef-Og,bITMpZvooEX93CwZtyMhTA,1,LnlwXNTSlu6LnQWro4OT-Q
11207,ygY5AKgT_ONLjrtv5zgNSQ,9ZnYBdszmZeLT_5aqDo4NQ,5,Lu6GvfkqzhoVmpNb_l-j3Q
11208,hXWpDIXvfisGV78-4HWbJg,-XliL8FDmG9xQm63zRTJ2g,4,Lu6GvfkqzhoVmpNb_l-j3Q
11209,z7GAft_JrFNmAH5xbVeYSA,3ABNhydUa8Gvdjtl5XC3YQ,4,Lu6GvfkqzhoVmpNb_l-j3Q
11210,hOHHa9A2a2v_kxj1iGJO9w,TW3wnzH-SpPzTdSr9o30xQ,4,T6S-ZGgzZwEv9LktCCGoTw
11211,d4fUysUhvtOV6GNcVqC8uQ,QisyGLocB7GEEtkwFkKaew,1,ESNJvyjgiNDVYnBKYWV_XQ
11212,c1XRPrHsrBs7qP_A36ybzg,ZK6jIDm2W4n_V2THEhBH2A,5,5vrZS-HlYdyHQJnLgJBdXg
11213,shJPvAZ1pdUVm9DORQ6g3g,5HZDhbrep7JPuut45VKgCg,5,tARwGSjyixX0BNSeccZ9sA
11214,u_vPjx925UPEG9DFOAAvFQ,irlSK05XZoNcDqC-ZqGJhA,4,U1IJyl62vzKeAZ-fUZl05Q
11215,yQab5dxZzgBLTEHCw9V7_w,xPSZYgYTHsYLVtY_p8TYFw,4,CXXF0bV9sN9ViU6qpsiV-w
11216,TWfbIGowB06USoxI7IF7sw,67BZlr1imuZT13wcVST64A,5,dUZE2w0SGdNkfg4Dmji32Q
11217,2jphlrVF801b41EkGktlXQ,Kk5LKuMfLOXc8dLOr3Fieg,5,q4YiffKGe7xUGFtyZaTuCA
11218,uGupeWqih0yIcCg8anM1PA,79zxrOuufFBpLVDbrfUkrw,4,YLgDEG9vFIiHo5e3K_g0hQ
11219,uanCi4OGc1mHLGl_AT4JhQ,gq6jEbcdA9RyZVU1PvGdIA,2,YLgDEG9vFIiHo5e3K_g0hQ
11220,qjnJFZtsY_nfRzoL3J_UWQ,KTqCUw0I4esm4BHAPjBk7Q,2,YLgDEG9vFIiHo5e3K_g0hQ
11221,5LNZ67Yw9RD6nf4_UhXOjw,BdkaEvlL2oRpfqWfKOtJWg,4,YLgDEG9vFIiHo5e3K_g0hQ
11222,BLIJ-p5wYuAhw6Pp6mh6mw,84w-j0dNWnoSfDFA7EmKJw,3,YLgDEG9vFIiHo5e3K_g0hQ
11223,Wxxvi3LZbHNIDwJ-ZimtnA,zYcyoiJw_rqJ5ebrQfcpPw,4,YLgDEG9vFIiHo5e3K_g0hQ
11224,wkMxHM8JNal6kgzM3Xp8dA,ZPIheSzbi4uqkXIpnrkeMg,1,epzW9uU5RDklA6yaFiYOJQ
11225,VsajJw_iaIvVbxQ0aWCTxg,BwyEt-SDb34pw0bfgWwUJg,5,Mrt82Gng97ZzeEnSMI1otg
11226,OtGSQQzV7uF8XPAsNIh7Bw,3vJRV2HQqCHkCDFyhGMTWg,5,B6lANx_r-IFyqj7zcPI6Sg
11227,Az_60nNuh1FH8Ds8oasZjw,J6DiK6jt10mvfsVftiTWgA,5,60pua2df4x5RQEjyYRBLJA
11228,nKdONHkJYOQ7GiVP2u6O6Q,60YmEncT3sl0tntHWOZ5WA,1,H0LgO2_A2ZDqjUFRDaAYyA
11229,v9u0NgjA4iQeKGevFnYSCA,MLNEaz67yQbMmdb_H3PTKg,3,VlYd7Ys6DWGLYwmO64F6Yg
11230,El4FC8jcawUVgw_0EIcbaQ,rJYpyhsSYv5mSkrpF-PYyA,1,VlYd7Ys6DWGLYwmO64F6Yg
11231,4rnfwRvwAHSQfsihafmaXA,mbKz79jD6FIsR3DO89DmwA,1,q2eH-ASLof6tVZ0MYOQazQ
11232,VyjyHoBg3KC5BSFRlD0ZPQ,17zPe4Y4duuEF9tu4DMS7w,1,U5O_ABa1ue4qjlR_4X2iyg
11233,ajoqEHnCZTD8-8GqGLq9-Q,jK-GuK12dTifh_gRAmcnUA,1,-H0hXt0KqYIhpdA9kMaIQQ
11234,bsrj9_hFAql3dlSf244zpg,smGhPC_DhUhxxwz1xn6f8Q,5,KT2EgE1Nv_-Ms8olYxEuFw
11235,pELYR3hDc20IwzzR-ZTcTA,M-bFXW3Zsew5aXwa73arMA,3,KT2EgE1Nv_-Ms8olYxEuFw
11236,Kz7q1Q_dfghuRM2S9IOvog,xOwl4pKOeMCfSpLMJy0Rkw,5,5f0aDT-J2isDKNRfXAGyjQ
11237,eEnNw3_hBvxcFHyr23kAuA,xrV3t6xNga-LTIzhnLqvLA,1,zgOefzP3JQwS1Uskd9-vnw
11238,68O4uYCd0YToLOLqHTBSZQ,l7RcPphj-JlFR841s-Nn9Q,5,HYzBXiYTmQYrpPn-rCFLDA
11239,SMPbvZLSMMb7KU76YNYMGg,AzF9ldUK9OQNNrYAxRIYVg,5,tyefaa756jDT6AmTuUkGgA
11240,ORmMxiJnz9sMnHLFTZtitw,KDprDu0ToX8AnhQWVE9ZeA,4,tyefaa756jDT6AmTuUkGgA
11241,tkQxMSCsMooXE6UZ906Fjg,UPzJrJyCj3LusioDarCVrg,2,ycHoV4DSLNlPbTwy8UcxiA
11242,U9OHz1LxtrtiI48qxkzegg,ZkoqF3tjKFmZ1O3xUNfFOg,3,qnP0VDpqZaH0kK0CXNIOYA
11243,8E8vEhkALOcFlheFAGOUXw,A9wxcmLcR9lGF66RZuyAxg,3,5XVGDqn9wdwG4c_T1o0XUw
11244,Tg01bq48gkHDKeLCcv-DDQ,t3FChS2wA4IhPTW7w-rH6w,5,naHU49UrlQIqbPrA7ApR0Q
11245,LkMtMHVetws5_7QfRjPtlg,408J0FMClRAstxyrt9wXEQ,1,CdJJXzgMbg1yGGLLBeIs_Q
11246,WYw3Uf56DT5IwpaLNnCH5Q,YZRiKTYIlkX1sGyssRGgrA,4,oFCZJaq3Z9P8Lo249tf-kw
11247,e0CTLPxTnFEQSqQ1FJUqog,R-6jbt1yojQO_647Q5xjqQ,1,kTduxsrN7D3doq-62CLdFg
11248,KH9jRi01zb4--E_I9SPg6w,AcEvENR3smQQs_JYFPGtOA,1,kTduxsrN7D3doq-62CLdFg
11249,4iB4J5fxd8tbYklDAnaD5g,pORVba99G8vjOXLoyqhEyg,3,WB5u5zGS1PcYCjyIF6X6kA
11250,lO2fIIZj225NIk5t2k69NA,I7aqYlyloeOj1jRXNtaK5Q,3,5RhE6tDc2xH6ySYGiSjiGQ
11251,MgPbFjdTZUo9L_fziqKB4g,geVhLH34O9uYzzXQph27Eg,1,NtIM6hSiRMigYvOMpIRung
11252,BIBWGO_r_1znnlmLbp4Nxg,txI2_tjWIKPZE7VqW_GqDA,1,I1yZ3LkvVf_nukRXvAHdgg
11253,yQab5dxZzgBLTEHCw9V7_w,SXZFuSh67Bc34XH73wmH-A,2,M4v1VlCeEoHb7ktqLbSwdw
11254,nhIWy8eXayUvDzAz3Ef-Og,kkhMrC8Fu-hpfIr6IbDwFA,4,csRYTPlEvJETWlvq-o8esg
11255,_xgDiYr60BZiXaFmSYGgKw,4s7D-Fjzbqr2kQn5FWc9yw,5,csRYTPlEvJETWlvq-o8esg
11256,YGETnPUejkVPiQOGwLxMUQ,3haKPtOFKqx9ShnBHQ9DRw,4,QnGabrbiwZyN36lIvJd6xQ
11257,tRVueod1yLYHAdsp8l74_g,ipfYCDuD8a5LOoILVxyysA,1,s-xg14uQDQT_Sm8cLs5TIA
11258,tn_j1q3vvDfGB178efSY4Q,atiQnQwmBe9HG1Ubtym3_g,4,AuwY_jP5qIs2uYlf2h-iqw
