,business_id,total_ratings
17302,Gj9BJ_xczNkkLZVI0FBguA,5
17303,GjEbrETDJf0KPHQWvWkoqA,2
17304,GjI8vHV8cAsZlhBpogoUEw,5
17305,GjN0jxb1sW2mX0QEEqq77w,1
17306,GjOZdW5YZDJ9fXPfqlo-YA,2
17307,GjQBLRtmq8cJjekipzJ49g,23
17308,GjT8ZitwOVdP2ttJIam-ug,35
17309,GjX2WgchvvS-JAWBmzkLyQ,28
17310,GjYS-nVVuP2ZHIYpNiO5SQ,1
17311,GjZmO5sGxsxwfQpqy-DTvA,1
17312,GjbF1ZEbIpC2KqUbZ7KQWQ,16
17313,GjfXHtfGGScJoJDk7hbR5A,2
17314,GjjSC7aAXdff8jERc3URYw,10
17315,GjkgXXicSJokejRge-g3xA,19
17316,Gk3YpwgiQf47YKkAUZtQTw,1
17317,GkEC90SfZzNJd4RJ9tHU4A,3
17318,GkF0aKUFrmVQhDCfWetG3Q,15
17319,GkO8t2MSauemiCTIxK3i3A,1
17320,GkQxwsRXYioD2VtCjNfedw,5
17321,GkRF8rSvh9cOQuuPeDh9bg,62
17322,GkVyVKR2vGwHsweK6QbcGg,5
17323,GkY6UWWn0Fz2ehcuBp66pg,12
17324,GkYPYQC_H_gKWsalG7dk8A,6
17325,GkZfoxs9N0OvLITOUUl_IQ,9
17326,Gk_KLfwb0GMgKDrP8_0kqg,2
17327,Gk_leAREKfnhByT_evPuqA,15
17328,GkjeKTUzG4rjvYN3KjSqlg,1
17329,GkrElnysLT5iWSEbqcVkzg,3
17330,Gl01qPpjC9DKN_Py3IEnpA,8
17331,Gl6xFX8vM5dqknF9azPCMQ,21
17332,GlAWggZLTd2uawIElFT6MQ,5
17333,GlCrPPmy9jXn54YzmgoStg,12
17334,GlGLT1R3_LrRAKEYRvQesg,1
17335,GlIE5vye0vk2-EYwiKjWkQ,32
17336,GlKEm1HSox2sQeOjcvXrYw,2
17337,GlPvold8xQu3AVKOOCEkIA,11
17338,GlU3S2Dek9ITkpj9FZQ51g,2
17339,GlVFfWKY7p0CKLC-bfTalw,4
17340,GlZMZrA-whyu1INVXcvRnw,2
17341,GleKsaGVEkr8iq-x3mXWog,1
17342,GlgwAS4tDzB36Q7JlBr7fw,14
17343,GlwOGCjSzts7AnbK9gqmng,89
17344,GlxE_VRBdSMxzug_d9XnAg,9
17345,Gm---0O1y_4TAQAl5qKvqQ,11
17346,Gm2JaFiMaNDP3RsYociz9w,4
17347,Gm6eDyKt7iX4lixI-jOnYQ,3
17348,GmGvbDABaGvcKe_jIDvq6w,16
17349,GmLkyWb_zYrTEp1SpWxHIA,13
17350,GmMZG6dsDqGVC275ZwD-cw,11
17351,GmNXmd_UAtG5FEnlEFfkkQ,6
17352,GmP1Awd39Egiq_Op1TyKLw,2
17353,GmSe5lKf4Qozo_Ro8Yd0jQ,5
17354,GmSoeD2ye8_Iwa8SsxS97g,5
17355,GmSomk7UiPR64MFUs0rp2Q,18
17356,GmUtjz9zNyPspEZ1DFl40Q,2
17357,GmVfpKA5b0pA-cC7Zm-mgQ,2
17358,GmYOYKLbwOcfI2mUcfOFdQ,2
17359,Gm_TguXEE55YM1bQQNSwbw,2
17360,GmdNtIDYsdxa4Ph0eQoj_A,12
17361,Gmdb6fOoPr-SZt0soRjwzA,13
17362,GmdujALb1Nq2RHGr7jhCaA,217
17363,GmgAToSKHnnB3BUtp9eQzw,15
17364,Gmh2SLoBqRfGd-DbFdYiLA,5
17365,GmhN8Jc1xJ-45dHva97TJA,3
17366,GmhtN4s5elpIpt6r0m26ug,8
17367,GmjlOMIoYg2brqhoskPkZQ,1
17368,Gmkfors9fSxUKcJKSX0BRQ,2
17369,Gml97gSULiA6HFjie01d3Q,38
17370,Gmm0W1pNa7HVIyVn7K6Rlw,1
17371,GmntM9NGYMvAPBJodn9ehQ,6
17372,GmvfPkjxhonLSaPgfNGhPw,3
17373,Gmvzwg739HcSDz7bb_5QTA,1
17374,GmwpYbZBpKn6K5SuQffT6A,9
17375,GmyFrB4wEvnfwJM9KyoZ-w,9
17376,Gn3FZAV84-L23NxBH8Tfpg,1
17377,GnAPMGy96fdY33vh190ERQ,2
17378,GnAvR67XtnBdCuLDuulQwA,8
17379,GnFvPN1sCMbho2ItzuPemw,2
17380,GnJwQObGXwR7Sly6Bul0EQ,5
17381,GnNcczZ_t4tdHlpbYu4tzw,1
17382,GnODIDJz09LecpudDoynCg,28
17383,GnPXUkEvX5M0YR_PVGhWgg,1
17384,GnSZknS80ioXMziHGy4QFA,2
17385,GnX_nzV6kVylztNGeHzmqQ,2
17386,GnYDf1liO33XKQv6uDiBKw,1
17387,Gnak5GIP56-gewcs_mbqtg,1
17388,GntfUKLnS3CclL-lCBoJ1w,1
17389,Go5NmEeWyTJGqFWBPauZ2w,3
17390,Go7A32yJ0eFXqE_-8Os7EQ,3
17391,GoD8RXfiFToCAf-z2CjuPQ,1
17392,GoMlPsj-w62P58ZjUPYKmw,11
17393,GoOkCxPFM5i5lxHgFQMj1w,14
17394,GoWNE6T23FNqSG0njOtiig,2
17395,GoXOq5SegVlAfaTwtDGTVQ,4
17396,GoYN0XMH_ETxzMlD6NPczQ,5
17397,Gow4sblC6N0K2F9cSTn51w,5
17398,GozNbjSI1bdpPqqP_LMSBg,30
17399,Gp1NcYpvQpqjcY-RDC31Lw,2
17400,Gp2faIgZawXkZ_Nv8G0ixA,3
17401,Gp609hiBfSjvvMQOpE0pDA,13
17402,Gp8_vPUZBncqy4Fwc8ga7A,1
17403,GpBimLcnuL2Aep7eQK8IyA,4
17404,GpHVs78iHbkM0-F5KD1V3w,1
17405,GpJCwyQM7u1K_YxzKF7jJg,2
17406,GpR0Lpi5VmVAYIB7mscmEg,15
17407,GpSbW4sCch3vIyD0i15Sog,2
17408,GpX1PmgplBrG_DLiJVDC-g,18
17409,GpaZ8XqpAbbe5iY0Yz_0XA,5
17410,GpawXT0eroxrkMqsv4ISKg,3
17411,GpcIsjR-3KSG3EO-3X2jCQ,2
17412,GphK8XqkjoSlh-r4BNJY-A,2
17413,GphWJgfK5nrLuBdOljrqKw,22
17414,Gpko17Mzd6qUOOp7whNskw,10
17415,Gpr3RKvXXH5aa2XfXRwscA,4
17416,GpwuGxGPzB3NHq7bxZnGbA,3
17417,GpzQY2XLo5A35Cf8-Mjazg,21
17418,Gq1SIEkmDPXawDF4Jp1mUA,2
17419,Gq2P8tBwPXT49wm5EqQakg,2
17420,Gq3OgSd5KflKuwNJmuWt7Q,33
17421,Gq59BrMI7UehBo0jQasIag,6
17422,Gq5nwqGFfeHt0eP7o2u7_g,1
17423,Gq7t6Nb303Iqugbyq-hBWg,2
17424,GqAhzWm6XkUVdJ9pK1lTPw,2
17425,GqBP4UM_z2BAJz_ZUzdecA,4
17426,GqGVAE3kbEW46FU1LydVUg,28
17427,GqGeQYvcMQASrzPbyuJ1xw,3
17428,GqHbCfeLISeke9boLt7zyw,10
17429,GqL8ApVCHTiIzp7hIMhsMA,1
17430,GqRQbFlgov853CIOEnrvsg,6
17431,GqSA5t_OD1uxDZMwVLpoXA,47
17432,GqSsVzoCnGQWx_I3yrey2A,1
17433,GqVYiZNJnuLV7I4u3u3PDw,1
17434,GqWBT6OcQ9FXTyQ3eegpZg,17
17435,GqfGoFMC3cn_AZI7iUOWKg,25
17436,GqjC12LAufljzZmMcPSPJw,49
17437,GqlcI-T5pK17Q932PimsAg,18
17438,GqsmNL8t4rauN9lRQGK8Iw,13
17439,Gr-2oBg4XyduSKbvnE-i9g,43
17440,Gr2Y-MafVVd9Ogf-MBbMaw,7
17441,Gr76QiFKhACkB4spvn0mqw,15
17442,GrH7Kn4hYHdpuoKq_RLvYg,4
17443,GrJ74hxJsXXwcqS7zcfFhw,23
17444,GrPPdNiNYY8a8jq-RAaKpA,4
17445,Gra55w4glYeli9KmK_Id8w,7
17446,Grr2wJ3nYD_7qUyespDglA,31
17447,GrwvBAEALujIOPQeOfN1vA,91
17448,Gs9b601A4f5i-FqrZ_mKBQ,3
17449,GsEv2zIzYuGxWqTR2PE6Dw,6
17450,GsM861AEBcL7CNGl5ds-lQ,8
17451,GsOPRx4D1MKKP894EAKA-Q,3
17452,GsObcV5MmqE2KQ5cJqJvtA,2
17453,Gs_jpJB5f3a1jCQjV7QHQA,2
17454,Gsbt1IoWkjrh9nExM7BIFw,8
17455,Gso4H8n43UXOYG_eEYboUA,1
17456,Gswrq0e0dLBXIBCwN7OzmQ,4
17457,Gt-T8XbgbvFw5KeLpmnSLg,15
17458,Gt4z3AylNTsEPDkzkaC7HA,176
17459,GtC9soKnY-JhprZ4z6nUaQ,1
17460,GtE6tgTAYGtnxJohmpukRw,2
17461,GtHWjaaAtDI45ml9wvUmUQ,7
17462,GtHu9uGXpn7Jg_Z7vFKZKw,8
17463,GtI_o0g-8wI5ymhe53OACA,1
17464,GtO_zfsrgShKG7KW6zahSg,3
17465,GtQPbazps0jt7_cJghfmsA,6
17466,GtSIihHmey3GLUD3-Hk4yw,1
17467,GtSNTE2qMOZBlj0noCgCGw,10
17468,GtUUdYiNnLG03MNrT34CKA,1
17469,GtX-vWZHiGly1OI-Rgq42A,1
17470,Gtc_AiDFXA4Hf2MXJXmsgQ,4
17471,GtioOu-ZcwVJUhTgox4lsA,6
17472,GtkxSYxyM6XqcChFuzMjxw,5
17473,Gto8_KhoKtV6nnLWjL2Y7w,2
17474,GtrKMt4SFqh7eBl2CKeOIQ,1
17475,GtrrBtrfZgvqGF930JwYOg,21
17476,Gtw-SpnhyNa0TwNETlysyw,3
17477,Gu-xs3NIQTj3Mj2xYoN2aw,9
17478,Gu4cksfFvDhR4yeHzJYG3g,4
17479,Gu8D1YoKErqVNNX00qkEaw,70
17480,GuAa3tTE3zSr05sUOQYXzA,12
17481,GuE8Kv_8HJ7T4npslMJcFA,1
17482,GuLibC35vVqrgXsuZP3-ZQ,1
17483,GuMwlyen4iXke5IWi7HPiA,1
17484,GuQb8N1CUuLv8xduVFofGQ,1
17485,Gud0G5LL9vFOOHjvyEIlTQ,9
17486,GuiGKSh3_Z-V8L79McM5Ow,6
17487,GujOIeaNyPGu6epBkAgcTw,1
17488,GutGxr0snLHD0uNPpJ7ypA,4
17489,GuvbQ3bCMw6xfUfCQ8N1LA,2
17490,Gv2EsnNrnS5cfx3SaEgP_A,17
17491,Gv2F-f0mUYhCCUKOshpj3A,7
17492,Gv2aZfTlYImmsERZg5D93A,33
17493,GvBGYrTb6HKMA50TuVQztA,2
17494,GvCblda5MdYBqNFBUlHuyg,1
17495,GvEjbCm5sNdLZ4fzJ9hvUQ,2
17496,GvKx1QL6XLyMZnWZun1DPQ,22
17497,GvLIWb02xHBohoAdDvqxDw,2
17498,GvLgdEWhVWBahZsFiGYTgQ,2
17499,GvRP6TlAc_Q4b80TbSWL7w,4
17500,GvSb0uWmBsB58jbzpogciQ,12
17501,Gvj_nneJoAvB7MkVWvAxmQ,5
17502,Gvox18F9QxsSS9qG2O8E-A,13
17503,Gw-czbovLneqikIGSmjOCA,5
17504,Gw-ozqLSHoP3BQPKaiXJGg,85
17505,Gw1ud8i0iuGxW3BlQY-ziQ,3
17506,GwAHQJP5bqBxPVPCS211KA,1
17507,GwBwNmjdR8uElNPrNWO4PQ,1
17508,GwGrjDJF9etdthhnoJcV9g,3
17509,GwKFPfQA5kYcVSnPBpjtzg,16
17510,GwL-0GiPGlVdiM3JxfwJ5g,1
17511,GwNHbifUGWXRT6vYvfkKew,3
17512,GwRngYPEHt5ajheT5HFSjg,13
17513,GwbKZhWqzZE4C_K1prXbAA,1
17514,GwcfhhBoAUT-kJQpDjsHxQ,20
17515,GwcuRGEhaaVGJYp9rGcnng,2
17516,GwcyEVqXpUNJvr6UPGJkQQ,2
17517,GwgwUQtarYuFTD_OMqF5Cw,1
17518,GwptTXKGL5QGwDlSMN82ZQ,8
17519,GwtYQSXjbi1zGQivvul-xQ,1
17520,Gx1ADiWW79lrN0u1ngLlDg,1
17521,Gx1i3fXHzKkcPYrxTCGeoQ,3
17522,Gx3mxDNDd4XX897CgsAYNQ,14
17523,Gx7QwMumpIEw9q2G0JGi8A,1
17524,GxA47kwAz_fMU-giHGFSDQ,2
17525,GxBcnU3ONa9htY5gPd72BQ,8
17526,GxR7k3dajHli9KvHJTkPug,1
17527,GxSxxnnUkLJrfR2aznPLPg,32
17528,GxW6qw3crhs2cRtsMP9FjQ,3
17529,GxbUl5s9IOS01-bV0yT7qQ,11
17530,GxfgOFgUhv2rfr3FXVWfCg,29
17531,GxkyQ58ovmQKJ3POGcLfEg,1
17532,Gxvy3Ww53nVIe__lLpHK6g,2
17533,GxxHvymHBJrowNEZG6kNkQ,5
17534,GxzEsd-81hVP6C2h6wMvBw,27
17535,Gy1GUXnTedXGU8tQAKWqeg,1
17536,GyDwINCEICbxpvPMCAVrrw,3
17537,GyGPQwR3HU4-ljwitf5ibA,2
17538,GyHJAwBQ58L3ORBLm0G-hg,12
17539,GyJv9dkd5nmpgSSJgDtsnQ,1
17540,GyPEDDIgpmThkzsq4TYlPQ,5
17541,Gy_XiWqkJM8JMaKk_sgXOw,8
17542,GydayYb6lvzLFlJTmQuiSw,7
17543,GyhXMf5LsM2b-OYH13aqkQ,1
17544,GylzsCQvMI3psOvov2tGnQ,2
17545,Gyrez6K8f1AyR7dzW9fvAw,81
17546,Gyt7C9eD0Wj5fKazGlP_2g,1
17547,Gywci5Gt9hNNNxIlKlSDxA,6
17548,Gz0eMtvEQCsaSXuSR-BygA,2
17549,Gz5t446J6doN6p2LE-nf-w,1
17550,Gz76BIuluMYH2Z7ZyZljMA,8
17551,Gz8aTKvwwKS7hurvrNRp2g,4
17552,Gz9SlLqxS6wnxPvgdOQNrA,150
17553,Gz9mmmB-E1I9ytZmQGeJ7A,3
17554,GzAs1oSFEjgnVS5HwrYKTw,11
17555,GzBIAjAMHD9iVZK8BT6XMw,27
17556,GzF4lVSh61sayvwVMp8RmA,1
17557,GzF7sbLocL-0e9o3_zPNyw,10
17558,GzH105FGzXCd4mXTYBxghQ,11
17559,GzHhdq5fZbFLhbWRYMCDcw,2
17560,GzK0oXjFHmjyJDMIEJCFKg,15
17561,GzW0K-j1htLD9LpJ_PxK5A,2
17562,GzYAIjVULpRrFV2dQMKDog,11
17563,GzYqKkn3801PhpaeljwTFg,5
17564,Gzek9CZGUVk-SEqqNgBHTg,10
17565,GzntFqQ7H0o-T1eVUa3YZg,2
17566,H--ZetukzfZ8AO5968iJ5g,2
17567,H-05-lRUJDUNDgYgaw7bXA,22
17568,H-3l48X4ANDJeok4OxS2Vw,1
17569,H-B_JoResY4PyXND1_DQfg,26
17570,H-EaRHT1tQXUl7vqYqiMgw,3
17571,H-GwatUcZ-lrnfWFH3S4IA,1
17572,H-KtEcY90TAPBFkvKZpJ7w,2
17573,H-PHxkHgehukPQgb3yF9Xw,8
17574,H-PmFfqAzQtWTS0XeWC_lw,34
17575,H-Qjk9Lglp2s_nvBlURAeQ,3
17576,H-SO-RdX_umCon5hwRsYww,1
17577,H-TEXVBXoNLFw2lp9gA2zA,7
17578,H-WYHSzXPWS9Avj0W6SRpg,63
17579,H-Z3wjYrlRQ6Dw827ev3wg,2
17580,H-gXudcGDfuv2gBcxPUNlg,3
17581,H-gllDEH0DHqE-HmzdHtKg,4
17582,H-taqYgQEDEGModP6mxBcQ,1
17583,H-uxYrrWdsw2plr14zkEQA,1
17584,H-wMVXewXX8DmY7uF2pwYA,3
17585,H-xe5Q4APIeQ-GCKvZ-odQ,1
17586,H01GSlxKlveC8CPMnz4Gxw,6
17587,H04OwE1krkfF6fQwpLycrA,4
17588,H069fdb1NOIhFaIuLzAf1g,6
17589,H07XWxoGb3dMnSfdiZgrBA,13
17590,H0GLxl_aBLVaeMNi-S0unQ,3
17591,H0IE2OnPSLQSxs3atGEIbw,3
17592,H0NlyrD3d-2h9CVLBMZciA,1
17593,H0V1WgTq5c988f87sk29cA,3
17594,H0Xa4z2jr-2oRAViaccuZQ,5
17595,H0YRShgTumz1EMzbQX8Fiw,1
17596,H0Zq06uQqHI3we2I_3wNxA,1
17597,H0eHlmK38XGG3sLnNU7ObQ,3
17598,H0ivwG7v-ZrpJTJ-gmQ2jA,2
17599,H0nIjiZNBTIwrNf4_DwNLQ,4
17600,H0xkoPI-WwbjY7r-Zt-arw,106
17601,H1-zZLRJffALrGwb__qUmg,2
17602,H13m2H3HlSsiId_UcJfmQw,8
17603,H199XZknFNHInBW7qap1-g,8
17604,H1Mp8I2YuyBe8lFHnRk3iA,21
17605,H1NqpoM2hT_A6M98PSrZvw,3
17606,H1RPyMTIr3xGD6g0kxvhpg,5
17607,H1VqyERK7keUS0rdELDlAg,2
17608,H1ZlF8EkvE5PW_-1BP0nTg,3
17609,H1j34TgbrVZkxeww9xlJTw,33
17610,H2A-3PU7YH63xagzeYPRMA,1
17611,H2Chxto2e6dHTDJ8-s3-pQ,10
17612,H2Dse7xfLNV6Xe52UYMEfw,1
17613,H2RgkjPs3W-CxbyygCJJew,19
17614,H2RlCPL094oe9Hiq2djYrg,11
17615,H2gXfJQXltAqnpEwc58Img,6
17616,H2hhIIJcHN16U_GosIP2Mw,16
17617,H2liqW-sX-p8N0DZudMPOg,5
17618,H2ljOK6pDHJ-iQzHkijW0w,13
17619,H2qSESvLwf5E5HseSA_S4w,1
17620,H2tAeQyNm2fJqw9gSknbpg,1
17621,H3EBEKejPL8tsB1gQYG1Ew,4
17622,H3Gastz2T6iiSRGmlbtoXQ,83
17623,H3VefbNVj3vLw7w5aC7d8w,1
17624,H3bhdL4FtkujC5cWPaYfXQ,3
17625,H3cMcV9KK3g2pi68lDNsng,58
17626,H3gLUOAYxnYL6Rzgvq28Jg,6
17627,H3hgOl7NcAG8AKuOjVcBqQ,11
17628,H3k_f3eDxUfLvTInwRpM0Q,3
17629,H3s8-8HdrZen0BpzMWvlhw,6
17630,H3seUzUzMvIPB92OP8yT_w,4
17631,H3yWdDu1Gnxkhx8DrOUEWQ,1
17632,H4-PU2SIOfHgi3R1hCC0-g,20
17633,H4-TdPJmq1KJFSvg88RCNA,3
17634,H45fQ69_8DpWz-yB9oPhhw,4
17635,H464UiJ5c7q5dAJ14h731A,14
17636,H49HnyOQZHJSCV6FtIcM8w,4
17637,H49dwF7meLTuP0haqIhHCA,7
17638,H4AvltDM9QY8Up8z-ybUyQ,19
17639,H4E4sZ6PKBef65hU0GKi_g,26
17640,H4GlIE6tSNYeuYKolcH_2w,11
17641,H4IgFLvgS5eGocPiVUqFoQ,2
17642,H4N3wGaSJsy8hrNDtADmug,11
17643,H4NYlACsPEIFqMCkmgl5BA,1
17644,H4OS3reuHtgzFMacqHXniA,4
17645,H4PWUUInSMs5i8uPpMCwSw,2
17646,H4SHl6AAvRp4o3Mg60fkkA,25
17647,H4YK4AK3TimOFmv9GtqPGQ,7
17648,H4e8fD8RcRlUpqW4Fp5R5Q,2
17649,H4env79kgi0Xh3OjIIjrdA,2
17650,H5DNq0IAQ-zPDQS_ZLdHJA,4
17651,H5M7VSequiTztXXdQLcEEQ,4
17652,H5PIiiIM92cyOCcLpOKm4A,12
17653,H5PdoEWleg9uDU67ZAy6JA,3
17654,H5S9GCysrp8RZfCXEKSuHA,24
17655,H5TyHevMYmYGJeaN7LXe9Q,9
17656,H5Y6o9H4rtxbHJFgLqI6Fw,36
17657,H5YFgWvDzDkxCNo7pJKpGQ,1
17658,H5aJsGJu8211pUms6otexg,1
17659,H5oG0QHM5bseQeASHesfMA,2
17660,H5oLlt9G6ifU11n86oP5Fg,2
17661,H5poGfDHCDMip7VYi7u8Rg,2
17662,H6DatYLpe0lYdYb37JpMyA,5
17663,H6Gb3P21h4e_stdjFQO9oQ,6
17664,H6JDm2bkdGmWVEm5K9N2pw,4
17665,H6TD-Kt1rYZBqzxSyidvFg,4
17666,H6UYKqj0iO_hvvlM76nh0A,18
17667,H6W6detG0U5-QYGs5MItyw,8
17668,H6cWqEXchVUEJHbi_EHUUg,1
17669,H6lpP8n5EvBGYKnrmxT7_A,1
17670,H6skMpg_g-sOrfTQf_Q5LQ,18
17671,H71dQF--xtfPyIwNQMw5pQ,14
17672,H75ud6IWd0lsbclqb_H0Aw,4
17673,H7A3f8-Jq6ilIHdMpS-_Ew,5
17674,H7NdZK01cz_kQsJnooHIPA,3
17675,H7YymiGTqcSDA3Ue7KwZrg,4
17676,H7_QV4LceybuWhuuIhlp_w,4
17677,H7_yu7MgzSXB0vb959yXdA,40
17678,H7kB4p-1BsbvL522cqASOQ,64
17679,H7kqQYQsIRtAVbr70ptKnA,3
17680,H7liERB1ZJbaIDVcuK16oA,4
17681,H7rUNMLOYNWKXTLx9poRXg,4
17682,H7z0JH-i_KqhrsZhEDBpVA,6
17683,H8Kko51jnr0PH1mP3qpBCQ,5
17684,H8NK_pWGq4i3L92ZpaUaGg,5
17685,H8T19oFl8dcmOhaymnPo5g,5
17686,H8Ydr14l2ZzUAuxJJR13hw,2
17687,H8YxhXKpZ_2E0axGRrsp2w,2
17688,H8_idlak9luknEUU81jxHQ,2
17689,H8mq-5oLkF9jlfyYi3vvOw,8
17690,H8p7tEvUmJ2sTxxdmxnrMg,6
17691,H8pLjdv0ZLYv749GtY1p9g,2
17692,H8qlBw1YaxMsItfz25-AyA,50
17693,H8qpFitIesth86zqR4cwYg,251
17694,H8rjk0XlGSaTGBNLrBLhXw,19
17695,H8u21FY4QlT8GlmxjvO1Pg,1
17696,H8umkLwMkM0vP5B8oPiozQ,32
17697,H94fBucKEuNKsjbSy7WODg,40
17698,H97gae0HLwN876RhZ2q3Ng,1
17699,H98JUOvJyPHOQPnuYmhZYA,1
17700,H99aadKfIQ3RZ6joDn7FuQ,1
17701,H9Ht6OgTMl3PZoX60OzCew,1
17702,H9NhLNwB9diQtZbi8K4GQw,21
17703,H9QvGwjFPnUULD0y8i7FkQ,20
17704,H9THotfiu-UjFL44rpLjCw,6
17705,H9WgoLOMS5emyetYD6YVUA,1
17706,H9ZYzsVPmjeV7lnQYx0MGg,7
17707,H9a6IRS0edhW343Y2kXSSA,65
17708,H9cz2-gmZUt3Bvc0_upbHw,2
17709,H9m4MMVyRQ2ZotwfwQGlxg,1
17710,H9pG0BNhqID2MTj8KnY3jQ,6
17711,H9tJl_ntsan-YSZElKKK2w,22
17712,H9tOBBx3c5ILzEOCITJfSA,7
17713,H9vXQUvdNfVmkK-QFQsTsA,2
17714,HA-XuUUxjBv9MjgNfC29zw,2
17715,HA9VtwOCvBEYqRxuJfa6Xg,2
17716,HAHcoyEk_YLahBCKFaI6Wg,1
17717,HALQ76VZSppCBo25_pPVEQ,2
17718,HAN_DTfhJHKK6_u_2K7oZQ,5
17719,HAX1zec191t7QkT2sBZ76A,1
17720,HAcRdfqNaIu1Gujz08gCaQ,20
17721,HAg1cURR8b1f1lVKtbtA8w,7
17722,HAgPykErkXpPJlwOHbY01Q,17
17723,HAjZ4ZJrJqtVVyilMYQZzQ,11
17724,HAm7R0MIWYwkEcQDqo-CWA,4
17725,HAnPo3pHgCnw8pNxJZtH-g,12
17726,HAqFrpN8ukzFZuSgTvLijw,6
17727,HAt7VY-_uhl_ERUpGVqwVQ,1
17728,HAvlj15w6j1noGeY0kleDQ,9
17729,HAxeSAqr06j4EWFjiIbWEg,4
17730,HAzqPzwxiSu2-XhJkz8ntQ,3
17731,HBRft613TiIfgBpwI9iZsQ,1
17732,HBX4hBNcOYwAJ2kAWebtbA,16
17733,HBZd08iiOuIdZHyt4mRSSQ,17
17734,HBjVY9YHHjkMfg8XMH0nZA,2
17735,HBjjGbfBvZ1FU1AaUWyJYQ,2
17736,HC7XYU669ZXbE1cChU5U0Q,18
17737,HC8x_oRrWYbmPhDYNZLUzw,4
17738,HCCg-rVnHQ2FI6lHs_LvUQ,141
17739,HCL73X2aBGmJ5C0Ynqihkw,1
17740,HCMLvHJCa4-cbpcB26giDw,1
17741,HCMwXgLZ94pKGfNr-Zt57w,2
17742,HCNKxd0J0pTxAMJwNuYmrQ,2
17743,HCXvxrC-mjqxxrGrBjjYNA,14
17744,HCfx90fFb-HFjbEtf2bRjg,2
17745,HCsceGqc3Y3SiUxcpzNuDA,2
17746,HCvSXTYw0WoszrJlffsRSg,2
17747,HCy67mv3yK8BXlrTwcdKSg,2
17748,HD10w7sMM9HkF4pM8BlJZQ,6
17749,HD15Bg9qFDeVQMjETJO6Uw,1
17750,HD4JDFoc_htq5VYESJT8gw,19
17751,HD7GoWA4e3AeBfb0KPCy8Q,2
17752,HDHZ_c6Vh9GMgZUnOD6rFQ,3
17753,HDMoo6OIY4qIIKWfvbYK_A,4
17754,HDi9xWtGY6l9GujvN05oQw,1
17755,HDv-KchmLSlRr5MXxRkNqQ,38
17756,HDvrgxInBOq6IQNBSo178w,10
17757,HE0nhHxUt8fmQ5qTnuU2_w,1
17758,HEBmoFu3hg8-E1LT2dcafw,2
17759,HEMdpGwvwgsrGRIYSWqgBQ,2
17760,HEOhtDZgK0CFhwR9shDU_g,31
17761,HERR92JcW3xoZQ4LlgcKXQ,8
17762,HESQNQe96hb6heem0ji0xQ,36
17763,HElaHFfSudQcLnNEZy_09g,4
17764,HEmSK3apoP4xwVs0YkpNLQ,4
17765,HF-fLG3QaNepY151QKDNLA,8
17766,HF6XT6l-dF2l1ZhMlnKB1Q,5
17767,HF7NAsFCX9EsIglza7ty5w,3
17768,HFDZeMrm13xX5yJvpaRaIQ,26
17769,HFEkIohUqGIudgqbHiK1uA,48
17770,HFFN5YvKTb6ERYYLS3YnoQ,1
17771,HFPovXxiMQ451N80-E-vyQ,11
17772,HFSyU3JO8PAg34BCsPMo0g,19
17773,HFikJM7Dhksg-5FpxdxPuQ,7
17774,HFr3uQI9h8sTTvGn3xk5Zg,3
17775,HFvcnBSVPk66HUAaVKaK8A,25
17776,HFwNNNrPrQT3rJD1VwEjTg,1
17777,HFyMS_9yLaYN7GIcXzcboA,23
17778,HG2lE2sToF7IdPbl0hz34g,1
17779,HG3ROmv3FJZTMJPpThSXOw,67
17780,HG6CO26eFQpA6h1IGKahow,1
17781,HG9m9eldYtnX_UeMt4Yy2w,14
17782,HGBmtJ-eiLok7sVZUBbIYg,2
17783,HGDY8ZQkCmZ_d_OR_glSgA,4
17784,HGEpbllYmECcMBTOV23aGw,1
17785,HGFglKJ3-2CSsqF8IhexSw,5
17786,HGLMe4y0y_VsBkDLdpfBLA,39
17787,HGNOaHmKpW1ajuAVCpA1yg,44
17788,HGPZSKWtDYGmPaVzsgKceA,36
17789,HGRPUfppQmMXsfHYdD-AGg,12
17790,HGXAq1gGFBchML1PffQNnQ,1
17791,HGZh_GGToep5AMb9TikrmQ,16
17792,HGc61UN2Gr9RGQXC6mXFNQ,11
17793,HGitzBs7x_fUvdTtrTacXg,13
17794,HGmbGtpVUy_oHt3Eq9j6Cg,2
17795,HGpHlM2jbVPr5ioQ1BoMOQ,4
17796,HGuHk935tyokX6kveEviJw,42
17797,HGuhQx-3G1nkt4tn72LwEA,1
17798,HGvNE87fvK5PwKMZBDkTbA,129
17799,HH-OPbLz7Cftkk2waPGkcQ,17
17800,HH0-DjaXAqlHurZI5YRO3A,3
17801,HH1IiNq7lKh_oUP21F4i5g,1
17802,HH26SnOm2Ab7UfkNhQU66A,1
17803,HH6oAioFape3mls9xcs4hw,50
17804,HHCn1akqIpl_BhdcJoYPbw,51
17805,HHDxCv8IT7GUs4-RzKpRgA,3
17806,HHNcFd05ii-unPHfujmsbQ,2
17807,HHTrX_Hf9EwQcH2UhmWMkg,1
17808,HHZjRxXt6OzwnhZ7AxtLHA,3
17809,HHnHlvPIAZcrLeVwE-bACA,2
17810,HHpmT7KqOwUp1z2B-OfLtg,1
17811,HHtOdJ96oXiiGihhS8ZWTg,2
17812,HHvO4MgBFabsmlInou6viQ,6
